imdb_id,runtime,budget,reveune,ratings
tt0254686,131,3000000,9801375,7.5
tt0338466,118,55000000,33828318,5.7
tt0363589,81,3000000,10012022,7.2
tt0162710,89,450000,2049595,7.2
tt0118971,144,57000000,152944660,7.5
tt0183649,81,13000000,97837138,7.0
tt0463034,108,54000000,130431368,5.6
tt0343660,99,75000000,196482882,6.8
tt0093692,93,25000000,16057580,5.8
tt0409184,129,13000000,23727301,7.0
tt0399295,122,42000000,24127895,7.6
tt0156841,108,25000000,24362772,4.6
tt0120655,130,10000000,30652890,7.3
tt0294870,135,40000000,31670620,6.9
tt0072973,95,2500000,2000000,7.1
tt0068837,90,100000,22000000,5.2
tt0137494,112,66000000,212404396,6.3
tt0125664,118,82000000,47434430,7.4
tt0469641,128,63000000,162945894,5.9
tt0092106,84,6000000,5849647,7.3
tt0418279,144,150000000,709709780,7.0
tt0031725,110,1365000,2279000,7.9
tt1298650,136,380000000,1045713802,6.6
tt0120669,118,18500000,10680275,7.6
tt0061735,108,4000000,56666667,7.8
tt0087985,114,4200000,38376497,6.4
tt0104797,202,34000000,48169908,7.7
tt0087538,126,8000000,90815558,7.2
tt0422720,123,40000000,60474340,6.4
tt0080684,124,18000000,538400000,8.7
tt0086190,135,32350000,572700000,8.3
tt0120915,136,115000000,924317558,6.5
tt0121765,142,120000000,649398328,6.6
tt0121766,140,113000000,850000000,7.5
tt0181865,147,48000000,207515725,7.6
tt0125659,117,2900000,368234,7.8
tt0259711,136,68000000,203388341,6.9
tt0397535,145,85000000,162242962,7.4
tt0163978,119,40000000,144056873,6.7
tt0112883,97,25000000,22200000,6.7
tt0120657,102,160000000,61698899,6.6
tt0369702,125,12806000,38535221,8.0
tt0230838,119,40000000,65754228,6.7
tt0105665,134,10000000,4160851,7.3
tt0078346,143,55000000,300218018,7.3
tt0286716,138,137000000,245360480,5.6
tt0948470,136,215000000,752215857,6.9
tt0775539,114,13000000,75511123,5.4
tt0230600,101,17000000,209947037,7.6
tt0138097,122,25000000,289317794,7.1
tt0037008,88,1020000,2000000,8.0
tt0053804,208,4000000,21750000,6.7
tt0110638,112,31000000,106683817,6.5
tt0120907,97,15000000,2856712,6.8
tt0350261,108,30000000,18618284,7.0
tt0479884,88,12000000,42931041,6.9
tt0443706,157,65000000,84785914,7.7
tt0342735,139,14200000,674918,7.3
tt0289879,113,13000000,96060858,7.6
tt0080678,124,5000000,26010864,8.1
tt0278435,114,38000000,51801187,5.7
tt0489235,86,1500000,173066,6.2
tt0120787,107,60000000,128038368,6.5
tt0346491,175,155000000,167298192,5.6
tt0416496,93,35000000,10496317,5.7
tt0391198,92,10000000,183474602,5.9
tt0433386,102,20000000,39143839,5.0
tt1053859,90,5000000,38610009,4.7
tt0486576,92,130000000,289047763,5.6
tt0387131,129,25000000,82466670,7.4
tt0829459,100,16000000,18928871,6.6
tt0765120,111,10000000,21786738,6.6
tt1028528,113,25000000,25037897,7.0
tt0146316,100,115000000,274703340,5.8
tt0325703,117,95000000,156505388,5.5
tt0338512,109,74500000,62172050,7.1
tt0498399,117,21000000,54926886,6.8
tt0105417,100,31000000,231605150,6.4
tt1032846,113,852510,1185783,7.9
tt0401383,112,14000000,19777647,8.0
tt0880502,122,3800000,17804565,7.8
tt0444182,128,14500000,22963701,7.0
tt0209475,103,35000000,94728529,5.3
tt0107076,97,18000000,74189677,6.2
tt0120596,101,51000000,36911617,5.0
tt0280590,96,50000000,171269535,5.8
tt0317648,136,100000000,108103450,6.7
tt0187393,165,110000000,215294342,7.2
tt0340163,113,52000000,77944725,6.6
tt0139654,122,45000000,104876233,7.7
tt0164334,104,60000000,105178561,6.4
tt0410297,99,40000000,114830111,6.8
tt0219699,111,10000000,12008642,6.6
tt0343818,115,120000000,347234916,7.1
tt0316356,139,22000000,68296293,7.4
tt0340377,88,500000,8679814,7.6
tt0218922,118,42000000,35402320,6.1
tt0368891,131,100000000,347451894,6.8
tt0382932,111,150000000,623722818,8.0
tt0114924,103,17000000,182057016,6.7
tt0183523,114,90000000,60874615,5.7
tt0190138,98,41300000,106371651,6.7
tt0102900,98,22000000,11511031,6.5
tt0116324,92,7000000,14702438,6.7
tt0458525,107,150000000,373062864,6.6
tt0373883,109,15000000,80253908,6.1
tt0165929,115,25000000,91036760,6.1
tt0113972,90,8169363,8175346,6.3
tt0091828,106,8500000,16209459,5.6
tt0272020,131,72000000,27642707,7.0
tt0307479,99,47000000,30002758,6.2
tt0163651,95,11000000,235483004,7.0
tt0088847,97,1000000,51525171,7.9
tt0120812,98,33000000,244386864,7.0
tt0120784,100,90000000,161626121,7.1
tt0173840,106,137000000,85131830,6.4
tt0313443,105,50000000,55495563,6.5
tt0119488,138,35000000,126216940,8.2
tt0099371,107,60000000,157920733,6.0
tt0327247,98,40000000,26155781,5.5
tt0183505,116,51000000,149270999,6.6
tt0109456,121,40000000,19726050,5.2
tt0177971,130,120000000,325756637,6.4
tt0268695,96,80000000,123729176,6.0
tt0271027,98,25000000,64437847,6.6
tt0118887,104,15000000,44862187,6.9
tt0087089,127,58000000,25928721,6.5
tt0106453,101,30000000,13273595,4.5
tt0184858,124,42000000,32168970,5.8
tt0120738,130,80000000,136159423,5.2
tt0055608,105,1580000,7000000,6.1
tt0060397,100,5115000,12000000,6.8
tt0163579,101,70000000,11263966,5.2
tt0118771,95,36000000,50159144,6.9
tt0111282,121,55000000,196567262,7.1
tt0243655,97,5000000,295206,6.6
tt0221218,106,30000000,23619609,5.8
tt0365830,93,22000000,13405595,6.8
tt0246464,85,40000000,8493890,6.5
tt0795368,90,9000000,46,7.4
tt0450232,105,55000000,65664721,6.6
tt0097257,100,10000000,3916303,5.3
tt0466816,95,8000000,60641,7.0
tt0250797,124,50000000,119137784,6.7
tt0765443,100,51500000,55112356,7.6
tt0985699,121,75000000,200276000,7.1
tt0118842,113,250000,12021272,7.2
tt0401711,120,13000000,4857367,7.3
tt0385752,113,180000000,372234864,6.1
tt0409904,132,4200000,38862717,6.5
tt0486655,127,70000000,135560026,7.6
tt0144214,116,60000000,149705852,6.3
tt0182789,131,100000000,93700000,6.9
tt0094737,104,18000000,151668774,7.3
tt0376541,104,27000000,115505027,7.2
tt0159365,154,79000000,173013509,7.2
tt0099871,113,25000000,25965144,7.5
tt0109445,92,27000,3151130,7.7
tt0113749,94,6000000,2122561,7.1
tt0261392,104,22000000,33788161,6.8
tt0424345,97,5000000,26888376,7.3
tt0117705,88,80000000,250200000,6.4
tt0494238,106,60000000,57490374,6.1
tt0442933,115,70000000,195735876,6.2
tt0116253,133,55000000,121969216,6.4
tt0095593,104,10000000,21486757,6.1
tt0472126,107,3250000,32788,6.9
tt0295721,82,14500000,65497208,5.8
tt0490204,124,20000000,22222308,7.4
tt0386032,123,9000000,24538513,7.9
tt0195234,93,10000000,26330482,6.9
tt0065112,143,4000000,6000000,6.3
tt0463872,116,97250400,132900000,5.2
tt0059245,199,20000000,15473333,6.6
tt0106761,89,3500000,2341309,3.7
tt0102005,98,23000000,7434726,6.2
tt0499448,150,225000000,419651413,6.5
tt0449010,104,100000000,249288105,5.1
tt0093779,98,16000000,30857814,8.1
tt0258463,119,60000000,214034224,7.9
tt0372183,108,75000000,288500217,7.7
tt0440963,115,70000000,442824138,8.0
tt0371246,130,80000000,55041367,6.4
tt0338751,170,116000000,102000000,7.5
tt0236784,109,21000000,28008462,6.1
tt0096969,145,14000000,161001698,7.2
tt0338427,104,10284523,11588205,6.3
tt0100201,110,20000000,15379253,6.4
tt0098554,100,15000000,79258538,7.0
tt0095253,91,24000000,43455230,6.7
tt0088161,111,8000000,69821334,6.2
tt0090660,88,12000000,15945534,5.7
tt0122459,115,24000000,36609995,6.9
tt0111255,110,45000000,170362582,5.6
tt0265349,119,32000000,55157539,6.4
tt0118954,96,20000000,10686841,7.4
tt0313737,101,60000000,93354918,6.1
tt0119174,129,50000000,109423648,7.8
tt0424136,103,950000,7022209,7.1
tt0113409,95,8000000,8946600,7.2
tt0161081,130,100000000,155464351,6.6
tt0251736,89,7000000,16829545,6.1
tt0118929,100,27000000,27200316,7.6
tt0185937,81,60000,248000000,6.5
tt0162661,105,100000000,206071502,7.3
tt0086993,132,25000000,8613462,7.0
tt0178868,96,1200000,8690429,7.2
tt0286106,106,72000000,408247917,6.7
tt0104850,99,40000000,14358033,6.0
tt0413099,96,175000000,173000000,5.4
tt0179626,120,60000000,56359980,6.1
tt0257360,125,30000000,105834556,7.1
tt0096754,139,70000000,90000098,7.6
tt0268126,114,19000000,32801173,7.7
tt0080365,117,4800000,22743674,6.2
tt0043278,113,2723903,4500000,7.2
tt0252866,108,30000000,287553595,6.4
tt0109447,89,19000000,7411659,5.5
tt0134847,108,23000000,53187659,7.1
tt0110950,99,11500000,20079850,6.6
tt0296572,119,105000000,115772733,6.7
tt0398375,97,70000000,88933562,5.5
tt0309698,90,30000000,90259536,7.3
tt0048960,167,6000000,42000000,6.8
tt0119822,139,50000000,314178011,7.7
tt0138304,109,75000000,19598588,5.4
tt0101272,99,30000000,191502426,6.9
tt0101393,137,75000000,152368585,6.7
tt0116313,102,26000000,116400000,6.4
tt0762114,91,35000000,69307224,5.3
tt0427327,117,50000000,90450008,6.6
tt0416508,120,16500000,37311672,7.1
tt0097428,108,37000000,215394738,6.6
tt0061523,120,3500000,2000000,6.1
tt0083001,102,17000000,2000000,6.2
tt0066601,110,7000000,1000000,7.0
tt0450385,104,25000000,94679598,6.8
tt0120684,105,10000000,6451628,7.4
tt0072431,106,2800000,86273333,8.0
tt0021884,71,291000,12000000,7.8
tt0109836,123,45000000,112006296,6.4
tt0403358,114,4200000,33951015,6.4
tt0109040,86,15000000,107217396,6.9
tt0118998,85,71000000,294456605,5.4
tt0062430,123,5000000,50000000,6.0
tt0006864,197,385907,8394751,7.8
tt0015624,151,245000,22000000,7.9
tt0024034,89,439000,2281000,7.4
tt0025316,105,325000,4500000,8.1
tt0027125,101,609000,3202000,7.8
tt0027977,87,1,8500000,8.5
tt0031679,129,1500000,9600000,8.1
tt0040724,133,3000000,9012000,7.8
tt0040897,126,3800000,4307000,8.2
tt0430912,114,70000000,38629478,4.3
tt0307596,127,10000000,25800,6.8
tt0408281,108,10000000,24250,6.9
tt0379561,120,10000000,12000,7.1
tt0046303,118,3100000,20000000,7.6
tt0064665,113,3600000,44785053,7.8
tt0217505,167,100000000,193772504,7.5
tt0280486,116,70000000,65977295,5.6
tt0034492,70,858000,267447150,7.3
tt0219965,123,75000000,67631903,6.5
tt0072684,184,11000000,20000000,8.1
tt0266308,114,4500000,25000000,7.6
tt0433383,93,7000000,54600000,7.4
tt0037913,111,1453000,5638000,8.0
tt0780571,120,20000000,41637263,7.3
tt0059825,133,5800000,6800000,7.8
tt0411061,108,30000000,16930884,5.9
tt0405296,100,8700000,7659918,7.1
tt0114781,100,60000000,104324083,5.5
tt0096463,114,28000000,103173635,6.8
tt0025878,93,226408,1423000,8.0
tt0141926,116,62000000,127666415,6.6
tt0762107,115,85000000,186072214,5.9
tt0116191,121,6000000,22231658,6.6
tt0824747,141,55000000,113020255,7.7
tt0110907,133,15000000,11300653,5.1
tt0481369,101,30000000,77566815,6.4
tt0117438,117,80000000,309492681,6.6
tt0119345,100,17000000,125586134,5.7
tt0130018,100,65000000,40002112,4.7
tt0080745,111,35000000,27107960,6.5
tt0481141,104,28000000,92601050,6.3
tt0120577,106,13000000,16757163,5.9
tt0418689,132,90000000,65900249,7.1
tt0469623,113,16000000,2849142,7.2
tt0368794,135,20000000,4001121,6.9
tt0121164,77,40000000,117195061,7.3
tt0090887,82,2000000,13167232,6.1
tt0207201,127,70000000,374111707,6.4
tt0372588,98,32000000,50907422,7.2
tt0094721,92,15000000,73326666,7.5
tt0247199,98,1500000,416925,7.2
tt0096933,125,30000000,45892212,6.7
tt0293662,92,21000000,43928932,6.8
tt0221027,124,53000000,83282296,7.6
tt0465602,86,39000000,26820641,6.7
tt0257044,117,80000000,181001478,7.7
tt0959337,119,35000000,75225693,7.3
tt0038109,111,1500000,7000000,7.6
tt0061955,107,747000,44566,7.3
tt0077413,140,7920000,14560084,7.3
tt0095675,88,700000,7179298,7.5
tt0117571,111,14000000,173046663,7.2
tt0120082,120,24000000,172363301,6.2
tt0134084,116,40000000,161834276,5.5
tt0219854,104,65000000,69700000,6.1
tt0175142,88,19000000,278019771,6.2
tt0257106,83,45000000,141220678,5.3
tt0420332,192,7000000,29385320,7.8
tt0306047,84,48000000,220673217,5.5
tt0362120,83,45000000,178262620,5.0
tt0795461,86,20000000,78378744,3.5
tt0160127,98,92000000,264105545,5.5
tt0783233,123,30000000,129266061,7.8
tt0414387,135,28000000,121147947,7.8
tt0431197,110,70000000,86658558,7.0
tt0369735,101,43000000,154749918,5.5
tt0358135,107,50000000,170128460,6.1
tt0476964,122,70000000,69766619,6.7
tt0119173,125,50000000,48169156,5.9
tt0086837,116,28000000,40400657,6.8
tt0355295,118,88000000,105316267,5.9
tt0329575,141,87000000,148336445,7.3
tt0110322,133,30000000,160638883,7.5
tt0118972,107,90000000,140807547,6.2
tt0107211,117,38000000,266614059,5.9
tt0080761,95,550000,59754601,6.5
tt0443680,160,30000000,14711793,7.5
tt0389722,113,30000000,75505973,6.6
tt0891527,92,35000000,63215872,6.2
tt0414055,114,25000000,74237563,6.8
tt0127536,124,30000000,82150642,7.4
tt0461770,107,85000000,340487652,7.0
tt0838221,91,16000000,24377151,7.2
tt0258000,111,48000000,196397415,6.8
tt0377471,118,53000000,95226116,5.6
tt0361862,101,5000000,8203235,7.7
tt1000774,145,65000000,415252786,5.6
tt0465538,119,25000000,92991835,7.2
tt0114388,136,16500000,135000000,7.6
tt0100140,110,31000000,35419397,6.7
tt0913354,88,20000000,22942221,5.7
tt0350028,119,50000000,49718611,6.0
tt0164184,124,68000000,193000000,6.4
tt0465436,105,4000000,46474,6.5
tt0425112,121,12000000,80573774,7.8
tt0406816,139,70000000,55011732,6.9
tt0310775,121,4000000,1954937,7.6
tt0072665,118,6000000,1500000,5.0
tt0106452,87,13000000,428868,5.9
tt0405336,144,17000000,374743,5.4
tt0452623,113,19000000,34619699,7.6
tt0163187,116,70000000,309457509,5.5
tt0056923,113,4000000,13474588,7.9
tt0119395,124,60000000,159330280,6.4
tt0375912,105,6500000,11850214,7.3
tt0427392,99,80000000,15071514,5.9
tt0279331,118,15000000,9237470,6.6
tt0270288,113,30000000,33013805,7.0
tt0421715,166,150000000,333932083,7.8
tt0138414,99,1500000,870751,6.7
tt0061747,114,1800000,6800000,7.0
tt0347149,119,24000000,234710455,8.2
tt0379865,114,58000000,41299492,6.0
tt0887883,96,37000000,163720069,7.0
tt0147800,97,16000000,53478166,7.3
tt0146984,126,80000000,39459427,6.7
tt0963178,118,50000000,60161391,6.5
tt0119675,105,30000000,25480490,5.9
tt0478311,129,30000000,219076518,6.9
tt0171433,127,30000000,37036004,6.3
tt0348836,98,40000000,141591324,5.8
tt0090633,80,9000000,84542002,6.9
tt0765429,157,100000000,266465037,7.8
tt0071771,121,2900000,43008075,7.1
tt0118749,155,15000000,43101594,7.9
tt0335563,104,5000000,2466444,6.6
tt0497465,96,15000000,96408652,7.1
tt0072226,110,3000000,12800000,6.8
tt0426931,114,25000000,66122026,7.5
tt0804522,120,27500000,24748670,6.8
tt0346156,107,70000000,57958696,6.0
tt0091167,107,6400000,40084041,7.9
tt0040522,93,133000,361712,8.3
tt0469263,104,13000000,11130889,6.3
tt0293564,91,140000000,258022233,6.2
tt0266915,90,90000000,347325802,6.6
tt0381849,122,55000000,70016220,7.7
tt0066249,125,10000000,1500000,7.1
tt0075268,102,5000000,24854765,5.6
tt0373469,103,15000000,15785148,7.5
tt0338348,100,165000000,305875730,6.6
tt0280707,137,19800000,87754044,7.2
tt0402910,106,12000000,10289,6.5
tt0094667,124,4000000,670774,7.0
tt0486583,116,100000000,97838349,5.6
tt0308353,75,47000000,38085778,4.5
tt0120604,95,20000000,1531251,4.1
tt0185183,118,44000000,21400000,2.5
tt0106977,130,44000000,368875760,7.8
tt0093870,102,13000000,53000000,7.5
tt0100502,117,35000000,45681173,5.8
tt0107978,104,22000000,10696210,4.1
tt0186566,130,65000000,128884132,6.4
tt0389790,91,150000000,287594577,6.1
tt0089791,90,6000000,40940662,7.0
tt0080453,104,4500000,58853106,5.8
tt0091217,114,9000000,28607524,7.5
tt0063787,70,76000,6000000,5.7
tt0065466,109,2090000,40000000,6.2
tt0907657,85,160000,20710513,7.8
tt0057590,128,1000000,37600000,6.5
tt0061107,128,3000000,13000000,6.7
tt0443632,108,60000000,77920346,6.1
tt0067810,97,150000,15200000,5.5
tt0097958,97,27000000,71320000,7.6
tt0284490,95,85000000,77741732,5.5
tt0225071,102,53000000,29700000,5.6
tt0074512,121,2000000,7900000,6.8
tt0897361,105,12000000,9620399,3.6
tt0884328,126,18000000,57096190,7.1
tt0112541,83,2000000,1275000,6.7
tt0086987,105,7000000,8914881,2.9
tt0075784,175,22000000,50750000,7.4
tt0758758,148,15000000,56255142,8.1
tt0068638,118,3352254,58831997,7.4
tt0072308,159,14000000,116000000,6.9
tt0060934,182,12000000,20000000,7.6
tt0070511,151,12000000,53267000,8.0
tt0057115,172,4000000,11744471,8.2
tt0237572,123,35000000,29400000,6.8
tt0343135,90,42000000,171963386,5.9
tt0431308,126,30000000,156835339,7.0
tt0300471,115,50000000,88323487,6.2
tt0120828,98,70000000,164000000,5.8
tt0118531,119,20000000,5716080,6.7
tt0236493,123,57000000,147845033,6.1
tt0106519,144,30000000,36516012,7.9
tt0103874,128,40000000,215862692,7.4
tt0120185,93,25000000,100000000,3.5
tt0285531,136,68000000,75715436,5.5
tt0253556,101,60000000,43061982,6.2
tt0108147,107,38000000,57319029,5.6
tt0110216,109,60000000,37000000,4.6
tt0200550,100,45000000,113916474,5.7
tt0119715,98,38000000,122417389,6.4
tt0237534,137,29000000,70752904,7.0
tt0085255,109,22000000,42313354,6.4
tt0115862,113,50000000,22540359,6.0
tt0120188,114,75000000,108000000,7.1
tt0120791,104,75000000,46683377,6.3
tt0376105,102,30000000,93772522,5.2
tt0329101,97,30000000,114908830,5.7
tt0952640,92,60000000,361366633,5.2
tt0480249,101,150000000,585349010,7.2
tt0099052,103,31000000,53208180,6.4
tt0120389,99,10000000,17979739,3.6
tt0377818,104,50000000,110803676,5.1
tt0113071,134,55000000,127600435,6.0
tt0123964,108,80000000,73345029,6.8
tt0472062,102,75000000,119000410,7.0
tt0138510,92,25000000,4152230,6.2
tt0988595,111,30000000,160259319,6.1
tt0841046,96,35000000,18317151,6.8
tt0805564,106,12000000,11293663,7.3
tt0047437,113,2238813,10000000,7.7
tt0465234,124,130000000,457363168,6.5
tt0484740,139,45000000,4607608,6.4
tt0061619,120,4653000,6000000,7.6
tt0800241,111,15000000,5926410,6.7
tt0406375,101,65000000,64321501,6.1
tt0049833,220,13000000,122700000,7.8
tt0427229,97,50000000,88715192,5.6
tt0368447,108,60000000,256697520,6.5
tt0114069,127,50000000,189859560,6.6
tt0405422,116,26000000,109449237,7.1
tt0372532,88,15000000,47175038,6.2
tt0384680,101,20000000,12482775,6.5
tt0337741,128,80000000,266728738,6.7
tt0455824,165,130000000,49554002,6.6
tt0478134,124,23000000,29541790,7.1
tt0477348,122,25000000,171600000,8.1
tt0090728,99,25000000,11000000,7.3
tt0209077,97,1300000,447741,5.9
tt0098577,103,2000000,725131,6.0
tt0116669,113,45000000,58620973,5.8
tt0338526,132,160000000,300257475,6.1
tt0457433,109,60795000,73090611,5.7
tt1060277,85,25000000,170764026,7.0
tt0480242,98,25000000,68377859,6.7
tt0393162,136,30000000,76669806,7.3
tt0330793,124,33000000,54700105,6.4
tt0075648,114,6000000,30000000,5.7
tt0376108,103,45000000,16809014,5.1
tt1073498,84,30000000,84646831,2.8
tt0266489,89,40000000,19322135,5.9
tt0238380,107,20000000,5359645,7.4
tt0252076,105,55000000,154906693,5.2
tt0404390,122,17000000,9500000,7.4
tt0106246,120,32000000,36733909,7.1
tt0467406,96,7500000,231411584,7.4
tt0074285,98,1800000,33800000,7.4
tt0144814,104,21000000,17762705,4.7
tt0469494,158,25000000,77208711,8.1
tt0825232,97,45000000,175372502,7.4
tt0903627,138,6000000,1300000,7.0
tt0318649,124,130000000,119269486,6.0
tt0102945,99,19000000,174999005,6.2
tt0120630,84,45000000,224834564,7.0
tt0765010,104,26000000,43318349,7.1
tt0942385,107,92000000,188072649,7.0
tt0120913,94,75000000,36754634,6.6
tt0295701,124,70000000,277448382,5.9
tt0371724,109,50000000,104478416,6.7
tt0811080,135,120000000,93945766,6.0
tt0443274,90,40000000,151161491,6.6
tt0109713,94,2000000,3500000,6.7
tt0400717,83,85000000,197309027,6.1
tt0822854,124,61000000,95696996,7.2
tt0211465,92,15000000,12000000,6.1
tt0986264,165,2600000,28430000,8.4
tt0439289,116,12000000,6754898,6.2
tt0387808,84,30000000,495303,6.6
tt0475394,109,17000000,57103895,6.7
tt0327084,83,80000000,343397247,6.7
tt0094889,104,20000000,171504781,5.9
tt0453467,126,75000000,180557550,7.0
tt0369441,90,100000000,202026112,6.1
tt0348333,94,3000000,18637690,6.8
tt0462499,92,50000000,113244290,7.0
tt1063669,107,7500000,19000000,7.6
tt0432021,94,45000000,148412065,6.3
tt0443649,109,105000000,266000000,5.1
tt0468489,107,700000,4911725,7.2
tt0398027,112,8000000,852872,6.4
tt0433387,120,2000000,5967038,6.9
tt0462200,116,15000000,10903846,6.9
tt0405508,157,2200000,11502151,8.2
tt0425413,100,10000000,33000000,6.6
tt0292963,117,18000000,25005257,7.3
tt0419887,128,20000000,73276047,7.6
tt0380510,136,65000000,93525586,6.7
tt0107207,133,13000000,65796862,8.1
tt0107977,104,20000000,35739755,6.7
tt0159273,106,40000000,91753202,6.4
tt0091203,116,16000000,5900000,7.1
tt0102034,91,30000000,15556340,4.3
tt0110027,99,26000000,36800000,4.5
tt0113161,105,30250000,115101622,6.9
tt0299930,121,54000000,7266209,2.5
tt0272338,95,25000000,17000000,7.3
tt0119256,96,3000000,222559,7.2
tt0419294,121,15000000,12036149,7.4
tt1054606,123,30000000,64352607,6.8
tt0976051,124,32000000,113019290,7.6
tt0478087,123,35000000,69823199,6.8
